episode,reward,steps,outcome,timestamp
765,11.635,13,landed,15:08:58
766,-3.7706,11,fell,15:09:14
767,-3.5172,11,fell,15:09:20
768,11.6831,14,landed,15:09:26
769,11.738,13,landed,15:09:42
770,11.6726,14,landed,15:09:58
771,11.603,13,landed,15:10:14
772,-3.6,13,fell,15:10:30
773,-3.5717,12,fell,15:10:36
774,-3.4728,11,fell,15:10:42
775,-3.6,13,fell,15:10:48
776,11.6135,13,landed,15:10:54
777,11.5219,13,landed,15:11:10
778,-3.6,13,fell,15:11:26
779,-3.6,13,fell,15:11:32
780,11.5886,14,landed,15:11:38
781,-3.5186,11,fell,15:11:54
782,-3.6,13,fell,15:12:00
783,-3.5,12,fell,15:12:06
784,11.5988,12,landed,15:12:12
785,-3.8529,14,fell,15:12:28
786,11.5182,13,landed,15:12:35
787,-3.6311,11,fell,15:12:50
788,11.6554,14,landed,15:12:57
789,-3.5,12,fell,15:13:13
790,-3.6,13,fell,15:13:19
791,-3.6,13,fell,15:13:25
792,-3.662,12,fell,15:13:31
793,-3.5561,12,fell,15:13:37
794,-3.6,13,fell,15:13:43
795,-3.6,13,fell,15:13:49
796,-3.6,13,fell,15:13:55
797,-3.6,13,fell,15:14:02
798,-3.6,13,fell,15:14:08
799,11.7427,13,landed,15:14:14
800,-3.7601,12,fell,15:14:30
801,-3.6,13,fell,15:14:36
802,-3.6,13,fell,15:14:42
803,11.6372,14,landed,15:14:49
804,-3.6,13,fell,15:15:04
805,-3.6,13,fell,15:15:10
806,11.7837,13,landed,15:15:16
807,11.7322,12,landed,15:15:32
808,11.6295,13,landed,15:15:49
809,-3.5248,12,fell,15:16:05
810,11.5289,14,landed,15:16:11
811,-3.7411,11,fell,15:16:27
812,11.6929,14,landed,15:16:33
813,-3.5776,12,fell,15:16:49
814,-3.5,12,fell,15:16:55
815,-3.6,13,fell,15:17:01
816,11.7089,13,landed,15:17:07
817,-3.6,13,fell,15:17:23
818,11.5942,13,landed,15:17:29
819,11.6324,13,landed,15:17:45
820,-3.5,12,fell,15:18:01
821,-3.7,14,fell,15:18:07
822,-3.6,13,fell,15:18:13
823,-3.8,15,fell,15:18:20
824,-3.5,12,fell,15:18:26
825,-3.6,13,fell,15:18:32
826,-3.7,14,fell,15:18:38
827,10.9689,21,landed,15:18:45
828,-3.6,13,fell,15:19:00
829,-3.6,13,fell,15:19:06
830,11.7724,13,landed,15:19:12
831,-3.6,13,fell,15:19:19
832,11.6877,14,landed,15:19:26
833,-3.4,11,fell,15:19:41
834,-3.6,13,fell,15:19:47
835,-3.8038,13,fell,15:19:54
836,11.5731,15,landed,15:20:00
837,11.6589,14,landed,15:20:16
838,-3.6,13,fell,15:20:32
839,-3.7748,12,fell,15:20:38
840,-3.6,13,fell,15:20:44
841,-3.6,13,fell,15:20:50
842,11.5015,13,landed,15:20:56
843,-3.6192,13,fell,15:21:12
844,11.6523,13,landed,15:21:18
845,-3.8438,13,fell,15:21:34
846,11.8515,8,landed,15:21:40
847,-5.0,1,fell,15:21:55
848,-3.6,13,fell,15:22:01
849,11.5061,13,landed,15:22:07
850,11.607,13,landed,15:22:23
851,-3.5074,12,fell,15:22:39
852,-3.7,14,fell,15:22:45
853,-3.6,13,fell,15:22:51
854,11.6595,13,landed,15:22:58
855,11.5635,13,landed,15:23:14
856,11.6518,13,landed,15:23:30
857,-3.6394,11,fell,15:23:46
858,-3.7,14,fell,15:23:52
859,-3.6458,11,fell,15:23:58
860,-3.6,13,fell,15:24:04
861,11.3769,13,landed,15:24:10
862,-3.4716,11,fell,15:24:26
863,-3.5,12,fell,15:24:32
864,-3.5685,12,fell,15:24:38
865,-3.7,14,fell,15:24:44
866,11.6527,13,landed,15:24:50
867,-3.5678,12,fell,15:25:07
868,11.6939,13,landed,15:25:13
869,-3.7,14,fell,15:25:29
870,-3.6064,11,fell,15:25:35
871,-3.7022,12,fell,15:25:41
872,11.644,13,landed,15:25:47
873,11.6003,14,landed,15:26:03
874,-3.8948,14,fell,15:26:19
875,11.6558,14,landed,15:26:26
876,-3.5,12,fell,15:26:41
877,11.5618,13,landed,15:26:48
878,11.7225,13,landed,15:27:04
879,-3.6643,12,fell,15:27:20
880,-3.4785,11,fell,15:27:26
881,-3.5776,12,fell,15:27:32
882,-3.7775,12,fell,15:27:38
883,-3.8118,12,fell,15:27:44
884,-3.6,13,fell,15:27:50
885,-3.7,14,fell,15:27:56
886,11.5977,13,landed,15:28:02
887,11.6408,13,landed,15:28:18
888,-3.6,13,fell,15:28:35
889,11.7189,13,landed,15:28:41
890,-3.6,13,fell,15:28:57
891,11.4705,13,landed,15:29:03
892,-3.6,13,fell,15:29:19
893,-3.5,12,fell,15:29:25
894,-3.5659,10,fell,15:29:30
895,-3.5,12,fell,15:29:36
896,-3.5,12,fell,15:29:42
897,11.7307,13,landed,15:29:48
898,11.5645,13,landed,15:30:04
899,-3.6,13,fell,15:30:20
900,-3.6,13,fell,15:30:26
901,-3.6,13,fell,15:30:32
902,11.6856,13,landed,15:30:39
903,-3.6,13,fell,15:30:45
904,11.5641,13,landed,15:30:52
905,-3.7918,12,fell,15:31:08
906,-3.5,12,fell,15:31:14
907,-3.5215,11,fell,15:31:19
908,-3.8254,14,fell,15:31:25
909,11.7055,13,landed,15:31:32
910,-3.6,13,fell,15:31:48
911,-3.7179,11,fell,15:31:53
912,-3.6322,11,fell,15:31:59
913,-3.5,12,fell,15:32:05
914,11.818,12,landed,15:32:11
915,-3.5,12,fell,15:32:27
916,-3.7,14,fell,15:32:33
917,-3.6,13,fell,15:32:40
918,-3.6,13,fell,15:32:46
919,-3.4463,11,fell,15:32:51
920,-3.6,13,fell,15:32:57
921,-3.9317,14,fell,15:33:04
922,-3.6,13,fell,15:33:10
923,-3.6,13,fell,15:33:17
924,-3.6,13,fell,15:33:23
925,-3.6,13,fell,15:33:29
926,-3.5,12,fell,15:33:35
927,11.604,13,landed,15:33:41
928,-3.6,13,fell,15:33:57
929,11.5151,13,landed,15:34:03
930,-3.5,12,fell,15:34:19
931,-3.6,13,fell,15:34:25
932,-3.6,13,fell,15:34:31
933,-3.6,13,fell,15:34:37
934,-3.5,12,fell,15:34:43
935,-3.6,13,fell,15:34:49
936,-3.6825,12,fell,15:34:55
937,-3.6,13,fell,15:35:01
938,-3.6,13,fell,15:35:07
939,-3.5,12,fell,15:35:13
940,-3.6,13,fell,15:35:19
941,-3.6,13,fell,15:35:26
942,-3.7,14,fell,15:35:32
943,-3.5331,11,fell,15:35:37
944,-3.5772,11,fell,15:35:43
945,11.6865,14,landed,15:35:50
946,-3.6,13,fell,15:36:06
947,-3.5,12,fell,15:36:12
948,-3.6,13,fell,15:36:18
949,-3.6,13,fell,15:36:24
950,-3.6,13,fell,15:36:30
951,-3.5624,11,fell,15:36:36
952,-3.6,13,fell,15:36:42
953,-3.5952,12,fell,15:36:48
954,11.7693,13,landed,15:36:54
955,-3.6,13,fell,15:37:10
956,11.537,13,landed,15:37:16
957,-3.7,14,fell,15:37:32
958,-3.6,13,fell,15:37:39
959,-3.2,9,fell,15:37:44
960,11.5967,13,landed,15:37:50
961,-4.1411,10,fell,15:38:06
962,-3.6,13,fell,15:38:12
963,11.6725,13,landed,15:38:18
964,-3.6,13,fell,15:38:34
965,11.7727,13,landed,15:38:40
966,-3.6,13,fell,15:38:56
967,-3.8,15,fell,15:39:03
968,-3.6394,13,fell,15:39:09
969,-3.6,13,fell,15:39:15
970,11.5053,13,landed,15:39:21
971,-3.6,13,fell,15:39:37
972,-3.6952,13,fell,15:39:43
973,11.6558,13,landed,15:39:49
974,11.5445,15,landed,15:40:06
975,11.5001,13,landed,15:40:21
976,11.6885,14,landed,15:40:38
977,-3.4065,11,fell,15:40:53
978,-3.7,14,fell,15:41:00
979,11.7747,13,landed,15:41:06
980,-3.6,13,fell,15:41:22
981,11.5567,13,landed,15:41:28
982,-3.6,13,fell,15:41:44
983,-3.8416,13,fell,15:41:50
984,11.5317,13,landed,15:41:56
985,11.7865,13,landed,15:42:12
986,-3.6461,13,fell,15:42:28
987,11.7234,13,landed,15:42:34
988,11.6105,13,landed,15:42:51
989,-3.6,13,fell,15:43:06
990,11.4809,15,landed,15:43:13
991,-3.7,14,fell,15:43:20
992,11.6782,14,landed,15:43:26
993,11.5649,12,landed,15:43:33
994,-3.6,13,fell,15:43:49
995,-3.6,13,fell,15:43:55
996,-3.6,13,fell,15:44:02
997,-3.7185,11,fell,15:44:07
998,11.6975,13,landed,15:44:13
999,-3.5311,12,fell,15:44:29
1000,11.5453,12,landed,15:44:35
1001,11.6086,13,landed,15:44:52
1002,-3.7,14,fell,15:45:08
1003,-3.5362,11,fell,15:45:14
1004,-3.6337,13,fell,15:45:20
1005,11.8525,12,landed,15:45:26
1006,-3.6,13,fell,15:45:42
1007,11.554,13,landed,15:45:48
1008,-3.6,13,fell,15:46:04
1009,-3.6,13,fell,15:46:10
1010,-3.7861,11,fell,15:46:16
1011,-3.5,12,fell,15:46:22
1012,-3.6527,13,fell,15:46:28
1013,-3.7695,14,fell,15:46:35
1014,-3.6,13,fell,15:46:41
1015,-3.6,13,fell,15:46:47
1016,-3.6,13,fell,15:46:53
1017,-3.5404,11,fell,15:46:59
1018,-3.6,13,fell,15:47:05
1019,-3.4508,11,fell,15:47:10
1020,-3.6,13,fell,15:47:17
1021,-3.6,13,fell,15:47:23
1022,-3.6805,13,fell,15:47:29
1023,11.5277,13,landed,15:47:35
1024,-3.5032,12,fell,15:47:51
1025,11.5614,14,landed,15:47:57
1026,11.6093,14,landed,15:48:13
1027,11.5757,12,landed,15:48:29
1028,-3.9808,14,fell,15:48:46
1029,-5.0193,7,fell,15:48:51
1030,-3.6,13,fell,15:48:57
1031,11.6404,13,landed,15:49:03
1032,11.8667,12,landed,15:49:19
1033,11.7683,12,landed,15:49:35
1034,11.7607,13,landed,15:49:51
1035,-3.6,13,fell,15:50:07
1036,-3.6,13,fell,15:50:13
1037,-3.6,13,fell,15:50:20
1038,11.6241,13,landed,15:50:26
1039,-3.5,12,fell,15:50:41
1040,12.1023,9,landed,15:50:47
1041,11.547,13,landed,15:51:03
1042,-3.7,14,fell,15:51:21
1043,-3.5717,12,fell,15:51:26
1044,-3.6,13,fell,15:51:32
1045,11.8934,8,landed,15:51:38
1046,-3.6069,12,fell,15:51:54
1047,11.6961,13,landed,15:52:01
1048,-3.5,12,fell,15:52:17
1049,-3.5,12,fell,15:52:22
1050,11.7341,13,landed,15:52:29
1051,-3.5732,11,fell,15:52:44
1052,-3.6,13,fell,15:52:50
1053,11.517,13,landed,15:52:56
1054,-3.6,13,fell,15:53:13
1055,-3.589,11,fell,15:53:18
1056,-3.6472,12,fell,15:53:24
1057,-3.6,13,fell,15:53:30
1058,11.7195,13,landed,15:53:37
1059,11.6299,14,landed,15:53:53
1060,-3.6,13,fell,15:54:09
1061,11.6113,13,landed,15:54:15
1062,11.537,13,landed,15:54:31
1063,-3.5971,12,fell,15:54:47
1064,-3.6,13,fell,15:54:53
1065,11.6465,13,landed,15:54:59
1066,-3.6,13,fell,15:55:15
1067,11.7894,11,landed,15:55:21
1068,-3.6,13,fell,15:55:37
1069,-3.6,13,fell,15:55:43
1070,-3.8973,12,fell,15:55:49
1071,-3.6326,12,fell,15:55:55
1072,-3.6,13,fell,15:56:02
1073,-3.4515,11,fell,15:56:07
1074,-3.6,13,fell,15:56:13
1075,11.7951,13,landed,15:56:19
1076,11.4267,13,landed,15:56:36
1077,-3.6,13,fell,15:56:52
1078,-3.6,13,fell,15:56:58
1079,-3.6,13,fell,15:57:04
1080,-3.6,13,fell,15:57:10
1081,11.7836,13,landed,15:57:16
1082,-3.5,12,fell,15:57:32
1083,11.7409,13,landed,15:57:38
1084,-3.6473,12,fell,15:57:54
1085,-3.6093,11,fell,15:58:00
1086,-3.5179,11,fell,15:58:05
1087,11.7256,13,landed,15:58:11
1088,11.6476,13,landed,15:58:28
1089,11.511,14,landed,15:58:44
1090,-3.6,13,fell,15:58:51
1091,-3.6744,11,fell,15:58:57
1092,-3.623,11,fell,15:59:02
1093,-3.6,13,fell,15:59:08
1094,11.7607,13,landed,15:59:15
1095,-3.6683,10,fell,15:59:30
1096,-3.5773,10,fell,15:59:36
1097,-3.5279,12,fell,15:59:42
1098,11.6397,12,landed,15:59:48
1099,11.5719,13,landed,16:00:04
1100,-3.6794,11,fell,16:00:20
1101,-3.6022,13,fell,16:00:26
1102,11.5656,13,landed,16:00:32
1103,11.7639,13,landed,16:00:48
1104,-3.6276,12,fell,16:01:04
1105,-3.5293,12,fell,16:01:10
1106,11.7426,13,landed,16:01:16
1107,11.7304,13,landed,16:01:32
1108,-3.6,13,fell,16:01:48
1109,-3.6,13,fell,16:01:54
1110,-3.7,14,fell,16:02:00
1111,-3.6,13,fell,16:02:06
1112,-3.6,13,fell,16:02:12
1113,11.6982,14,landed,16:02:19
1114,11.6247,13,landed,16:02:35
1115,-3.5,12,fell,16:02:51
1116,-3.6,13,fell,16:02:57
1117,-3.2,9,fell,16:03:02
1118,-3.6,13,fell,16:03:08
1119,-3.5,12,fell,16:03:14
1120,-3.8,15,fell,16:03:20
1121,-3.5,12,fell,16:03:26
1122,-3.7,14,fell,16:03:32
1123,11.6112,13,landed,16:03:38
1124,-3.5,12,fell,16:03:55
1125,-3.6,13,fell,16:04:01
1126,11.6063,14,landed,16:04:07
1127,11.5492,14,landed,16:04:23
1128,-3.6,13,fell,16:04:39
1129,11.6802,14,landed,16:04:46
1130,11.6706,13,landed,16:05:01
1131,-3.5157,11,fell,16:05:17
1132,-3.5,12,fell,16:05:23
1133,-3.6,13,fell,16:05:29
1134,-3.4753,11,fell,16:05:35
1135,11.7867,12,landed,16:05:41
1136,11.6972,14,landed,16:05:57
1137,11.5631,14,landed,16:06:13
1138,-3.7,14,fell,16:06:29
1139,11.6371,13,landed,16:06:35
1140,-3.6478,12,fell,16:06:51
1141,11.6972,14,landed,16:06:57
1142,11.5974,13,landed,16:07:13
1143,11.6668,14,landed,16:07:30
1144,-3.6421,13,fell,16:07:45
1145,-3.6,13,fell,16:07:52
1146,-3.6,13,fell,16:07:58
1147,-3.6543,12,fell,16:08:03
1148,11.8979,12,landed,16:08:10
1149,-3.5919,12,fell,16:08:26
1150,-3.7283,11,fell,16:08:31
1151,11.5374,13,landed,16:08:38
1152,-3.6268,11,fell,16:08:53
1153,-3.6,13,fell,16:08:59
1154,-3.5,12,fell,16:09:05
1155,11.571,13,landed,16:09:11
1156,-3.5,12,fell,16:09:27
1157,11.7057,13,landed,16:09:33
1158,-3.6,13,fell,16:09:50
1159,-3.7148,13,fell,16:09:56
1160,11.2983,18,landed,16:10:03
1161,-3.6,13,fell,16:10:18
1162,-3.5,12,fell,16:10:24
1163,-3.4,11,fell,16:10:30
1164,-3.6,13,fell,16:10:36
1165,-3.825,13,fell,16:10:42
1166,-3.6,13,fell,16:10:48
1167,-3.6335,11,fell,16:10:54
1168,-3.6,13,fell,16:11:00
1169,-3.5,12,fell,16:11:06
1170,-3.6258,12,fell,16:11:12
1171,-3.6493,11,fell,16:11:18
1172,-3.6,13,fell,16:11:24
1173,-3.6,13,fell,16:11:30
1174,-3.4902,11,fell,16:11:36
1175,-3.6,13,fell,16:11:42
1176,11.7463,13,landed,16:11:48
1177,11.4627,13,landed,16:12:04
1178,-3.5,12,fell,16:12:20
1179,11.4292,13,landed,16:12:26
1180,-3.6,13,fell,16:12:42
1181,-3.6,13,fell,16:12:48
1182,11.642,14,landed,16:12:54
1183,-3.6,13,fell,16:13:01
1184,-3.6,13,fell,16:13:07
1185,-3.6587,11,fell,16:13:13
1186,-3.5,12,fell,16:13:19
1187,-3.6,13,fell,16:13:25
1188,-3.6,13,fell,16:13:31
1189,11.6251,14,landed,16:13:38
1190,-3.6,13,fell,16:13:53
1191,11.7225,13,landed,16:14:00
1192,-4.0635,12,fell,16:14:16
1193,-3.6,13,fell,16:14:22
1194,-3.6,13,fell,16:14:28
1195,-3.6,13,fell,16:14:34
1196,11.577,13,landed,16:14:40
1197,11.5148,13,landed,16:14:56
1198,-3.5,12,fell,16:15:12
1199,11.7693,13,landed,16:15:18
1200,-3.5016,12,fell,16:15:34
1201,-3.8861,12,fell,16:15:40
1202,-3.5475,12,fell,16:15:46
1203,-3.6,13,fell,16:15:52
1204,-3.8054,12,fell,16:15:59
1205,-3.6,13,fell,16:16:05
1206,11.7064,13,landed,16:16:11
1207,-3.6,13,fell,16:16:27
1208,-3.6,13,fell,16:16:33
1209,11.6206,12,landed,16:16:39
1210,11.6143,14,landed,16:16:55
1211,-3.5219,11,fell,16:17:11
1212,-3.6,13,fell,16:17:17
1213,11.6598,14,landed,16:17:23
1214,-3.6,13,fell,16:17:39
1215,-3.6,13,fell,16:17:45
1216,-3.6,13,fell,16:17:52
1217,-3.6,13,fell,16:17:58
1218,-3.6,13,fell,16:18:04
1219,11.6351,13,landed,16:18:10
1220,-3.6,13,fell,16:18:26
1221,11.728,13,landed,16:18:32
1222,-3.5035,11,fell,16:18:48
1223,11.7574,13,landed,16:18:54
1224,11.6825,13,landed,16:19:10
1225,11.5272,13,landed,16:19:17
1226,-3.6,13,fell,16:19:33
1227,-3.6427,12,fell,16:19:39
1228,11.7576,13,landed,16:19:45
1229,-3.6,13,fell,16:20:01
1230,-3.6,13,fell,16:20:07
1231,11.5849,15,landed,16:20:14
1232,-3.6,13,fell,16:20:29
1233,-3.6123,12,fell,16:20:35
1234,11.5645,13,landed,16:20:42
1235,11.582,13,landed,16:20:58
1236,-3.6,13,fell,16:21:14
1237,11.4561,13,landed,16:21:20
1238,11.5834,13,landed,16:21:36
1239,-3.5284,12,fell,16:21:52
1240,-3.6784,13,fell,16:21:58
1241,-3.7,14,fell,16:22:04
1242,-3.6,13,fell,16:22:10
1243,11.654,13,landed,16:22:16
1244,-3.5,12,fell,16:22:33
1245,-3.5,12,fell,16:22:39
1246,-3.6,13,fell,16:22:45
1247,-3.6,13,fell,16:22:51
1248,11.5467,13,landed,16:22:57
1249,-3.5359,12,fell,16:23:13
1250,11.5572,13,landed,16:23:19
1251,-3.8808,13,fell,16:23:35
1252,-3.6,13,fell,16:23:41
1253,-3.6,13,fell,16:23:47
1254,-3.6,13,fell,16:23:53
1255,11.5544,13,landed,16:24:00
1256,-3.6,13,fell,16:24:16
1257,-3.6,13,fell,16:24:22
1258,-3.5843,12,fell,16:24:28
1259,11.5785,12,landed,16:24:34
1260,11.637,13,landed,16:24:50
1261,-4.7992,28,fell,16:25:09
1262,-3.6,13,fell,16:25:15
1263,11.7897,13,landed,16:25:21
1264,-3.6,13,fell,16:25:37
1265,-3.5,12,fell,16:25:43
1266,-3.6522,13,fell,16:25:49
1267,11.6447,13,landed,16:25:55
1268,-3.6,13,fell,16:26:11
1269,-3.6,13,fell,16:26:17
1270,11.6823,13,landed,16:26:23
1271,-3.4942,11,fell,16:26:39
1272,-3.6,13,fell,16:26:45
1273,11.6415,13,landed,16:26:51
1274,-3.6,13,fell,16:27:07
1275,-3.6683,10,fell,16:27:13
1276,11.7864,13,landed,16:27:19
1277,11.3903,16,landed,16:27:36
1278,-3.7,14,fell,16:27:52
1279,-3.6,13,fell,16:27:58
1280,-3.6,13,fell,16:28:04
1281,-3.7056,12,fell,16:28:10
1282,-3.6,13,fell,16:28:16
1283,-3.6,13,fell,16:28:23
1284,-3.6,13,fell,16:28:29
1285,-3.5226,12,fell,16:28:35
1286,-3.6,13,fell,16:28:41
1287,-3.6,13,fell,16:28:47
1288,-3.5914,11,fell,16:28:53
1289,-3.6,13,fell,16:28:59
1290,-3.6,13,fell,16:29:05
1291,-3.6473,12,fell,16:29:11
1292,11.6885,13,landed,16:29:17
1293,11.7095,13,landed,16:29:33
1294,-3.6,13,fell,16:29:49
1295,-3.6,13,fell,16:29:55
1296,-3.5253,11,fell,16:30:01
1297,11.7475,13,landed,16:30:07
1298,11.7281,8,landed,16:30:23
1299,-3.7,14,fell,16:30:40
1300,-3.4308,11,fell,16:30:45
1301,-3.5694,12,fell,16:30:51
1302,11.5374,13,landed,16:30:57
1303,-3.6,13,fell,16:31:14
1304,-3.6608,11,fell,16:31:19
1305,-3.4418,11,fell,16:31:25
1306,-3.6,13,fell,16:31:31
1307,-3.6,13,fell,16:31:37
1308,-3.6,13,fell,16:31:43
1309,-3.7,14,fell,16:31:49
1310,-3.6725,12,fell,16:31:55
1311,11.5174,13,landed,16:32:02
1312,11.6285,13,landed,16:32:18
1313,-3.4178,11,fell,16:32:33
1314,-3.6,13,fell,16:32:40
1315,-3.6,13,fell,16:32:46
1316,-3.6,13,fell,16:32:52
1317,-3.6518,12,fell,16:32:58
1318,11.7005,13,landed,16:33:04
1319,-3.5197,10,fell,16:33:19
1320,-3.6,13,fell,16:33:25
1321,-3.6,13,fell,16:33:32
1322,11.5671,13,landed,16:33:38
1323,-3.5939,11,fell,16:33:54
1324,-3.7,14,fell,16:34:00
1325,11.615,13,landed,16:34:06
1326,11.8101,12,landed,16:34:22
1327,11.6791,13,landed,16:34:39
1328,11.712,13,landed,16:34:55
1329,-3.5,12,fell,16:35:11
1330,11.6943,14,landed,16:35:17
1331,-3.5,12,fell,16:35:33
1332,-3.6106,11,fell,16:35:39
1333,11.4902,13,landed,16:35:45
1334,-3.623,17,fell,16:36:02
1335,11.6576,13,landed,16:36:08
1336,-3.6414,12,fell,16:36:24
1337,-3.7,14,fell,16:36:30
1338,-3.6524,13,fell,16:36:36
1339,-3.7,14,fell,16:36:42
1340,11.7183,13,landed,16:36:48
1341,11.3702,17,landed,16:37:05
1342,11.6937,14,landed,16:37:21
1343,-3.7023,12,fell,16:37:37
1344,-3.6,13,fell,16:37:43
1345,-3.6,13,fell,16:37:49
1346,-3.6,13,fell,16:37:55
1347,-3.7,14,fell,16:38:01
1348,-3.6,13,fell,16:38:07
1349,-3.659,13,fell,16:38:14
1350,-3.6,13,fell,16:38:20
1351,11.6452,14,landed,16:38:26
1352,11.4121,13,landed,16:38:42
1353,-3.6,13,fell,16:38:58
1354,-3.6531,12,fell,16:39:04
1355,11.6951,14,landed,16:39:10
1356,-3.6,13,fell,16:39:26
1357,11.6983,12,landed,16:39:32
1358,11.684,14,landed,16:39:49
1359,-3.5914,11,fell,16:40:04
1360,-3.6,13,fell,16:40:10
1361,-3.6,13,fell,16:40:16
1362,-3.6,13,fell,16:40:22
1363,-3.941,12,fell,16:40:29
1364,11.6877,13,landed,16:40:35
1365,-3.7,14,fell,16:40:51
1366,-3.6,13,fell,16:40:57
1367,-3.5569,12,fell,16:41:03
1368,-3.6,13,fell,16:41:09
1369,11.4684,13,landed,16:41:16
1370,11.6851,14,landed,16:41:32
1371,-3.6,13,fell,16:41:48
1372,-3.5317,11,fell,16:41:54
1373,11.5719,15,landed,16:42:00
1374,-3.6,13,fell,16:42:16
1375,-3.6,13,fell,16:42:22
1376,-3.6,13,fell,16:42:28
1377,-3.5,12,fell,16:42:34
1378,-3.6,13,fell,16:42:40
1379,-3.6,13,fell,16:42:46
1380,11.6952,14,landed,16:42:52
1381,11.7095,13,landed,16:43:08
1382,11.8979,12,landed,16:43:24
1383,11.6688,14,landed,16:43:41
1384,-3.6,13,fell,16:43:57
1385,-3.7,14,fell,16:44:03
1386,11.6752,14,landed,16:44:09
1387,-3.6428,12,fell,16:44:25
1388,-3.6,13,fell,16:44:31
1389,11.5862,13,landed,16:44:38
1390,-3.6,13,fell,16:44:54
1391,-3.4,11,fell,16:44:59
1392,11.6486,13,landed,16:45:06
1393,-3.6,13,fell,16:45:22
1394,-3.4623,11,fell,16:45:27
1395,-3.6,13,fell,16:45:34
1396,-3.6,13,fell,16:45:40
1397,-3.5,12,fell,16:45:45
1398,-3.5,12,fell,16:45:51
1399,11.6382,13,landed,16:45:58
1400,-3.6,13,fell,16:46:14
1401,-3.4466,11,fell,16:46:19
1402,11.6212,12,landed,16:46:25
1403,-3.6,13,fell,16:46:42
1404,-3.7602,13,fell,16:46:48
1405,-3.5,12,fell,16:46:54
1406,-3.592,12,fell,16:47:00
1407,-3.5874,12,fell,16:47:06
1408,-3.6,13,fell,16:47:12
1409,11.3664,17,landed,16:47:19
1410,-3.8,15,fell,16:47:34
1411,-3.7,14,fell,16:47:41
1412,-3.5,12,fell,16:47:47
1413,-3.5,12,fell,16:47:52
1414,11.619,12,landed,16:47:58
1415,11.5176,13,landed,16:48:15
1416,11.5904,15,landed,16:48:31
1417,-3.7,14,fell,16:48:47
1418,-3.6121,13,fell,16:48:53
1419,-3.6,13,fell,16:48:59
1420,11.6755,13,landed,16:49:05
1421,11.5369,13,landed,16:49:21
1422,11.6498,13,landed,16:49:37
1423,-3.6,13,fell,16:49:54
1424,-3.4698,11,fell,16:49:59
1425,-3.5149,12,fell,16:50:05
1426,-3.5686,11,fell,16:50:11
1427,11.6246,14,landed,16:50:17
1428,-3.5,12,fell,16:50:33
1429,-3.6,13,fell,16:50:39
1430,-3.5914,11,fell,16:50:45
1431,-3.6,13,fell,16:50:51
1432,-3.5,12,fell,16:50:57
1433,-3.5686,12,fell,16:51:03
1434,11.8105,12,landed,16:51:09
1435,11.577,15,landed,16:51:26
1436,11.5612,14,landed,16:51:41
1437,-3.6168,12,fell,16:51:57
1438,-3.6,13,fell,16:52:03
1439,-3.6173,12,fell,16:52:09
1440,11.6634,13,landed,16:52:15
1441,-3.6,13,fell,16:52:32
1442,11.8299,12,landed,16:52:37
1443,11.3695,17,landed,16:52:55
1444,-3.5,12,fell,16:53:10
1445,11.3626,16,landed,16:53:16
1446,-3.6,13,fell,16:53:32
1447,-3.6627,11,fell,16:53:38
1448,-3.4,11,fell,16:53:43
1449,11.7276,13,landed,16:53:50
1450,11.7319,13,landed,16:54:06
1451,-3.5,12,fell,16:54:22
1452,-3.5,12,fell,16:54:28
1453,-3.4,11,fell,16:54:33
1454,-3.6,13,fell,16:54:40
1455,-3.7051,11,fell,16:54:45
1456,11.5954,12,landed,16:54:51
1457,-3.5,12,fell,16:55:07
1458,-3.8665,12,fell,16:55:13
1459,-3.6,13,fell,16:55:19
1460,11.551,13,landed,16:55:26
1461,11.5785,12,landed,16:55:41
1462,11.8811,12,landed,16:55:58
1463,11.7646,13,landed,16:56:14
1464,-3.6,13,fell,16:56:30
1465,-3.6,13,fell,16:56:36
1466,-3.6,13,fell,16:56:42
1467,-3.5,12,fell,16:56:48
1468,11.608,13,landed,16:56:54
1469,-3.5083,12,fell,16:57:10
1470,11.5785,12,landed,16:57:16
1471,11.5246,13,landed,16:57:32
1472,-3.6,13,fell,16:57:48
1473,-3.4873,11,fell,16:57:54
1474,11.662,13,landed,16:58:00
1475,-3.4746,11,fell,16:58:16
1476,11.6894,13,landed,16:58:22
1477,-3.6634,11,fell,16:58:38
1478,-3.6,13,fell,16:58:44
1479,-3.6,13,fell,16:58:50
1480,-3.459,11,fell,16:58:56
1481,-3.7,14,fell,16:59:02
1482,11.86,12,landed,16:59:08
1483,-3.7417,13,fell,16:59:24
1484,-3.6,13,fell,16:59:31
1485,-3.6,13,fell,16:59:37
1486,-3.5,12,fell,16:59:43
1487,11.0969,20,landed,16:59:51
1488,-3.8758,13,fell,17:00:06
1489,11.6547,11,landed,17:00:11
1490,-3.7723,11,fell,17:00:27
1491,11.6777,13,landed,17:00:33
1492,11.4877,13,landed,17:00:50
1493,-3.6397,12,fell,17:01:05
1494,-3.7,14,fell,17:01:12
1495,-3.6,13,fell,17:01:18
1496,-3.6,13,fell,17:01:24
1497,-3.6,13,fell,17:01:30
1498,-3.6322,10,fell,17:01:36
1499,-3.7,14,fell,17:01:42
1500,-3.5,12,fell,17:01:48
1501,-3.6,13,fell,17:01:54
1502,11.7896,13,landed,17:02:01
1503,11.6621,14,landed,17:02:17
1504,-3.5,12,fell,17:02:24
1505,11.627,13,landed,17:02:30
