# env: bridging
# spawn: 0.5,46.0,1.5
# goal: 0.5,46.0,7.5
episode,step,x,y,z,yaw,pitch,on_ground,action,reward,done,outcome,env
253,79,1.1023,46.0,1.7099,-197.46,63.0,0,place_block,0.0237,0,alive,bridging
253,80,1.1123,46.0,1.7416,-197.46,63.0,0,move_backward,0.0095,0,alive,bridging
253,81,1.1412,46.0,1.8642,-197.46,63.0,0,sneak_down,0.0368,0,alive,bridging
253,82,1.1516,46.0,1.8995,-197.46,63.0,0,place_block,0.0106,0,alive,bridging
253,83,1.1516,46.0,1.8995,-197.46,63.0,0,turn_right,0.0,0,alive,bridging
253,84,1.1516,46.0,1.8995,-197.46,72.0,0,look_down,0.0,0,alive,bridging
253,85,1.1516,46.0,1.8995,-197.46,90.0,0,move_backward,0.0,0,alive,bridging
253,86,1.1877,46.0,2.0386,-197.46,90.0,0,no_op,1.0367,0,alive,bridging
253,87,1.2136,46.0,2.1213,-207.9,90.0,0,turn_left,0.0198,0,alive,bridging
253,88,1.2136,46.0,2.1213,-234.9,90.0,0,turn_left,-0.005,0,alive,bridging
253,89,1.2136,46.0,2.1213,-252.72,90.0,0,move_forward,-0.005,0,alive,bridging
253,90,1.1408,46.0,2.1155,-252.72,72.72,0,look_up,-0.005,0,alive,bridging
253,91,0.0,0.0,0.0,0.0,0.0,0,strafe_right,-5.0,1,mission_ended,bridging
254,1,0.5,46.0,1.5,0.0,70.0,0,place_block,-0.01,0,alive,bridging
254,2,0.5,46.0,1.5,-9.18,70.0,0,turn_left,-0.01,0,alive,bridging
254,3,0.5,46.0,1.5,-30.06,70.0,0,move_forward,-0.01,0,alive,bridging
254,4,0.6311,46.0,1.7482,-19.44,70.0,0,turn_right,0.0645,0,alive,bridging
254,5,0.6895,46.0,1.96,-8.82,70.0,0,turn_left,0.0535,0,alive,bridging
254,6,0.6122,46.0,2.0541,-28.26,70.0,0,strafe_right,1.0182,0,alive,bridging
254,7,0.2327,46.0,2.2659,-19.26,70.0,0,turn_right,0.0535,0,alive,bridging
254,8,0.1452,45.9216,2.3142,-7.2,70.0,0,turn_left,0.0045,0,alive,bridging
254,9,0.1304,45.5358,2.3224,-26.64,70.0,0,move_forward,-0.0076,0,alive,bridging
254,10,0.1259,44.4074,2.3568,-26.64,70.0,0,sneak_down,0.0053,0,alive,bridging
254,11,0.127,42.6537,2.3977,-26.64,80.44,0,look_down,-5.0,1,fell,bridging
255,1,0.5,46.0,1.5,0.0,70.0,0,move_forward,-0.01,0,alive,bridging
255,2,0.5,46.0,1.6338,0.0,70.0,0,sneak_down,0.0401,0,alive,bridging
255,3,0.5,46.0,1.7194,0.0,70.0,0,sneak_down,0.0257,0,alive,bridging
255,4,0.5,46.0,1.7194,0.0,70.0,0,place_block,0.0,0,alive,bridging
255,5,0.5,46.0,1.7194,0.0,80.44,0,look_down,0.0,0,alive,bridging
255,6,0.5294,46.0,1.7328,0.0,90.0,0,strafe_left,0.004,0,alive,bridging
255,7,0.5705,46.0,1.7328,0.0,90.0,0,sneak_down,0.0,0,alive,bridging
255,8,0.5705,46.0,1.7328,9.0,90.0,0,turn_right,0.0,0,alive,bridging
255,9,0.5705,46.0,1.7328,29.88,90.0,0,turn_right,0.0,0,alive,bridging
255,10,0.5705,46.0,1.7328,29.88,90.0,0,strafe_right,0.0,0,alive,bridging
255,11,0.5371,46.0,1.7058,29.88,90.0,0,sneak_down,0.0,0,alive,bridging
255,12,0.5371,46.0,1.7058,29.88,90.0,0,sneak_down,0.0,0,alive,bridging
255,13,0.5371,46.0,1.7058,29.88,90.0,0,look_down,0.0,0,alive,bridging
255,14,0.4857,46.0,1.6786,29.88,90.0,0,strafe_right,0.0,0,alive,bridging
255,15,0.4501,46.0,1.6582,19.26,90.0,0,turn_left,0.0,0,alive,bridging
255,16,0.4501,46.0,1.6582,-0.18,90.0,0,move_forward,0.0,0,alive,bridging
255,17,0.4384,46.0,1.7333,-0.18,90.0,0,sneak_down,0.0001,0,alive,bridging
255,18,0.4384,46.0,1.7854,-0.18,90.0,0,place_block,0.0156,0,alive,bridging
255,19,0.4384,46.0,1.7854,-0.18,90.0,0,turn_left,0.0,0,alive,bridging
255,20,0.4107,46.0,1.8213,-19.62,90.0,0,strafe_right,0.0108,0,alive,bridging
255,21,0.372,46.0,1.8351,-19.62,90.0,0,strafe_left,0.0041,0,alive,bridging
255,22,0.4102,46.0,1.8169,-19.62,90.0,0,no_op,0.0,0,alive,bridging
255,23,0.4102,46.0,1.8169,-19.62,90.0,0,move_backward,0.0,0,alive,bridging
255,24,0.4157,46.0,1.742,-19.62,90.0,0,move_backward,0.0,0,alive,bridging
255,25,0.3711,46.0,1.6051,-19.62,90.0,0,look_down,0.0,0,alive,bridging
255,26,0.3466,46.0,1.5345,-28.62,90.0,0,turn_left,0.0,0,alive,bridging
255,27,0.3359,46.0,1.506,-48.06,81.0,0,look_up,0.0,0,alive,bridging
255,28,0.3359,46.0,1.506,-48.06,62.82,0,turn_right,0.0,0,alive,bridging
255,29,0.3359,46.0,1.506,-58.68,62.82,0,turn_left,0.0,0,alive,bridging
255,30,0.3359,46.0,1.506,-76.86,62.82,0,look_down,0.0,0,alive,bridging
255,31,0.3359,46.0,1.506,-76.86,62.82,0,move_forward,0.0,0,alive,bridging
255,32,0.4133,46.0,1.5104,-67.86,62.82,0,turn_right,0.0,0,alive,bridging
255,33,0.4625,46.0,1.5179,-48.06,62.82,0,place_block,0.0,0,alive,bridging
255,34,0.4625,46.0,1.5179,-57.06,62.82,0,turn_left,0.0,0,alive,bridging
255,35,0.4625,46.0,1.5179,-76.5,62.82,0,move_forward,0.0,0,alive,bridging
255,36,0.5634,46.0,1.5325,-76.5,62.82,0,sneak_down,0.0,0,alive,bridging
255,37,0.6141,46.0,1.5366,-76.5,62.82,0,move_forward,-0.02,0,alive,bridging
255,38,0.7391,46.0,1.5525,-76.5,62.82,0,place_block,-0.02,0,alive,bridging
255,39,0.8127,46.0,1.5575,-76.5,62.82,0,place_block,-0.02,0,alive,bridging
255,40,0.8127,46.0,1.5575,-76.5,62.82,0,no_op,-0.02,0,alive,bridging
255,41,0.8127,46.0,1.5575,-76.5,62.82,0,move_forward,-0.02,0,alive,bridging
255,42,0.9022,46.0,1.5734,-67.68,62.82,0,turn_right,-0.02,0,alive,bridging
255,43,0.9487,46.0,1.5924,-48.06,62.82,0,sneak_down,-0.02,0,alive,bridging
255,44,0.9487,46.0,1.5924,-48.06,53.82,0,look_up,-0.02,0,alive,bridging
255,45,0.9487,46.0,1.5924,-48.06,26.64,0,look_up,-0.02,0,alive,bridging
255,46,0.9487,46.0,1.5924,-48.06,7.38,0,sneak_down,-0.02,0,alive,bridging
255,47,0.9487,46.0,1.5924,-48.06,7.38,0,no_op,-0.02,0,alive,bridging
255,48,0.9487,46.0,1.5924,-48.06,7.38,0,look_down,-0.02,0,alive,bridging
255,49,0.9708,46.0,1.6023,-48.06,7.38,0,look_down,-0.02,0,alive,bridging
255,50,0.9708,46.0,1.6023,-48.06,16.56,0,look_down,-0.02,0,alive,bridging
255,51,0.9708,46.0,1.6023,-48.06,43.38,0,look_down,-0.02,0,alive,bridging
255,52,0.9708,46.0,1.6023,-48.06,61.56,0,sneak_down,-0.02,0,alive,bridging
255,53,0.9708,46.0,1.6023,-48.06,52.56,0,look_up,-0.02,0,alive,bridging
255,54,0.9708,46.0,1.6023,-56.88,34.38,0,turn_left,-0.02,0,alive,bridging
255,55,0.9708,46.0,1.6023,-76.32,34.38,0,sneak_down,-0.02,0,alive,bridging
255,56,0.9708,46.0,1.6023,-76.32,34.38,0,turn_left,-0.02,0,alive,bridging
255,57,0.9708,46.0,1.6023,-76.32,34.38,0,move_forward,-0.02,0,alive,bridging
255,58,1.0057,46.0,1.6091,-76.32,34.38,0,place_block,-0.02,0,alive,bridging
255,59,1.0546,46.0,1.5835,-76.32,34.38,0,strafe_left,-0.02,0,alive,bridging
255,60,1.0751,46.0,1.5064,-76.32,34.38,0,strafe_left,-0.02,0,alive,bridging
255,61,1.0848,46.0,1.4592,-76.32,34.38,0,strafe_right,-0.02,0,alive,bridging
255,62,1.072,46.0,1.4965,-76.32,34.38,0,strafe_left,-0.02,0,alive,bridging
255,63,1.081,46.0,1.4673,-76.32,34.38,0,turn_left,-0.02,0,alive,bridging
255,64,1.081,46.0,1.4673,-76.32,34.38,0,move_forward,-0.02,0,alive,bridging
255,65,1.1621,46.0,1.4556,-76.32,34.38,0,turn_left,-0.02,0,alive,bridging
255,66,1.2127,46.0,1.4597,-76.32,34.38,0,turn_right,-0.02,0,alive,bridging
255,67,1.2127,46.0,1.4597,-76.32,34.38,0,move_backward,-0.02,0,alive,bridging
255,68,1.1608,46.0,1.4467,-76.32,34.38,0,no_op,-0.02,0,alive,bridging
255,69,1.1101,46.0,1.4426,-76.32,34.38,0,sneak_down,-0.02,0,alive,bridging
255,70,1.1101,46.0,1.4426,-76.32,43.56,0,look_down,-0.02,0,alive,bridging
255,71,1.1101,46.0,1.4426,-76.32,61.56,0,no_op,-0.02,0,alive,bridging
255,72,1.1101,46.0,1.4426,-76.32,52.56,0,look_up,-0.02,0,alive,bridging
255,73,1.1101,46.0,1.4426,-76.32,34.38,0,sneak_down,-0.02,0,alive,bridging
255,74,1.1101,46.0,1.4426,-76.32,34.38,0,sneak_down,-0.02,0,alive,bridging
255,75,1.0848,46.0,1.4421,-76.32,34.38,0,sneak_down,-0.02,0,alive,bridging
255,76,1.0848,46.0,1.4421,-76.32,34.38,0,strafe_right,-0.02,0,alive,bridging
255,77,1.0612,46.0,1.5478,-76.32,34.38,0,strafe_right,-0.02,0,alive,bridging
255,78,1.0515,46.0,1.595,-76.32,34.38,0,sneak_down,-0.02,0,alive,bridging
255,79,1.0515,46.0,1.595,-76.32,34.38,0,no_op,-0.02,0,alive,bridging
255,80,1.0515,46.0,1.595,-76.32,34.38,0,sneak_down,-0.02,0,alive,bridging
255,81,1.0515,46.0,1.595,-67.32,34.38,0,turn_right,-0.02,0,alive,bridging
255,82,1.0515,46.0,1.595,-49.32,34.38,0,sneak_down,-0.02,0,alive,bridging
255,83,1.0515,46.0,1.595,-40.32,34.38,0,turn_right,-0.02,0,alive,bridging
255,84,1.0515,46.0,1.6104,-22.14,34.38,0,move_forward,-0.02,0,alive,bridging
255,85,1.0375,46.0,1.7323,-22.14,34.38,0,strafe_right,-0.02,0,alive,bridging
255,86,1.0265,46.0,1.7757,-22.14,43.2,0,look_down,-0.02,0,alive,bridging
255,87,1.0265,46.0,1.7757,-22.14,61.38,0,place_block,-0.02,0,alive,bridging
255,88,1.0265,46.0,1.7757,-22.14,61.38,0,turn_right,-0.02,0,alive,bridging
255,89,1.0265,46.0,1.7757,-22.14,61.38,0,move_forward,-0.02,0,alive,bridging
255,90,1.0333,46.0,1.8064,-22.14,61.38,0,no_op,-4.7654,1,mission_ended,bridging
256,1,0.5,46.0,1.5,0.0,70.0,0,strafe_left,-0.01,0,alive,bridging
256,2,0.8322,46.0,1.5,0.0,70.0,0,sneak_up,-0.01,0,alive,bridging
256,3,0.8175,46.0,1.5,0.0,70.0,0,strafe_right,-0.01,0,alive,bridging
256,4,0.4002,46.0,1.5163,0.0,70.0,0,move_forward,-0.0051,0,alive,bridging
256,5,0.3187,46.0,1.6682,0.0,70.0,0,place_block,0.0356,0,alive,bridging
256,6,0.2898,46.0,1.9576,0.0,70.0,0,turn_right,0.0768,0,alive,bridging
256,7,0.2882,46.0,2.0464,21.06,70.0,0,sneak_down,1.0217,0,alive,bridging
256,8,0.2882,46.0,2.0464,21.06,70.0,0,no_op,-0.005,0,alive,bridging
256,9,0.2882,46.0,2.0464,21.06,70.0,0,turn_left,-0.005,0,alive,bridging
256,10,0.2882,46.0,2.0464,0.18,70.0,0,no_op,-0.005,0,alive,bridging
256,11,0.2882,46.0,2.0464,0.18,70.0,0,place_block,-0.005,0,alive,bridging
256,12,0.2882,46.0,2.0464,0.18,70.0,0,sneak_down,-0.005,0,alive,bridging
256,13,0.2882,46.0,2.0464,-10.26,70.0,0,turn_left,-0.005,0,alive,bridging
256,14,0.2906,46.0,2.0631,-29.88,70.0,0,move_forward,-0.0,0,alive,bridging
256,15,0.3278,46.0,2.1278,-29.88,70.0,0,turn_left,0.0144,0,alive,bridging
256,16,0.3538,46.0,2.173,-29.88,70.0,0,move_backward,0.0086,0,alive,bridging
256,17,0.3538,46.0,2.173,-29.88,79.0,0,look_down,-0.005,0,alive,bridging
256,18,0.3538,46.0,2.173,-29.88,90.0,0,turn_right,-0.005,0,alive,bridging
256,19,0.3538,46.0,2.173,-29.88,90.0,0,look_up,-0.005,0,alive,bridging
256,20,0.3538,46.0,2.173,-29.88,90.0,0,sneak_down,-0.005,0,alive,bridging
256,21,0.3538,46.0,2.173,-29.88,90.0,0,sneak_down,-0.005,0,alive,bridging
256,22,0.3538,46.0,2.173,-29.88,90.0,0,place_block,-0.005,0,alive,bridging
256,23,0.3501,46.0,2.1542,-29.88,90.0,0,sneak_down,-0.005,0,alive,bridging
256,24,0.3501,46.0,2.1542,-20.88,90.0,0,turn_right,-0.005,0,alive,bridging
256,25,0.3501,46.0,2.1542,-1.26,90.0,0,place_block,-0.005,0,alive,bridging
256,26,0.3501,46.0,2.1542,-1.26,90.0,0,move_backward,-0.005,0,alive,bridging
256,27,0.3487,46.0,2.0698,-1.26,90.0,0,move_backward,-0.005,0,alive,bridging
256,28,0.3468,46.0,1.8782,-1.26,90.0,0,sneak_down,0.0,0,alive,bridging
256,29,0.3466,46.0,1.8172,-1.26,90.0,0,place_block,0.0,0,alive,bridging
256,30,0.3466,46.0,1.8172,-1.26,90.0,0,look_down,0.0,0,alive,bridging
256,31,0.3466,46.0,1.8172,-1.26,90.0,0,turn_right,0.0,0,alive,bridging
256,32,0.3466,46.0,1.8172,-11.7,90.0,0,turn_left,-0.02,0,alive,bridging
256,33,0.3466,46.0,1.8172,-29.52,90.0,0,sneak_down,-0.02,0,alive,bridging
256,34,0.3466,46.0,1.8172,-29.52,90.0,0,place_block,-0.02,0,alive,bridging
256,35,0.3466,46.0,1.8172,-29.52,90.0,0,sneak_down,-0.02,0,alive,bridging
256,36,0.3466,46.0,1.8082,-29.52,90.0,0,sneak_down,-0.02,0,alive,bridging
256,37,0.3466,46.0,1.8082,-29.52,90.0,0,turn_right,-0.02,0,alive,bridging
256,38,0.3466,46.0,1.8082,-38.52,90.0,0,turn_left,-0.02,0,alive,bridging
256,39,0.3466,46.0,1.8082,-48.96,90.0,0,turn_right,-0.02,0,alive,bridging
256,40,0.3466,46.0,1.8082,-29.34,90.0,0,look_down,-0.02,0,alive,bridging
256,41,0.3466,46.0,1.8082,-38.52,90.0,0,turn_left,-0.02,0,alive,bridging
256,42,0.3466,46.0,1.8082,-56.52,81.0,0,look_up,-0.02,0,alive,bridging
256,43,0.3466,46.0,1.8082,-56.52,61.74,0,strafe_left,-0.02,0,alive,bridging
256,44,0.3753,46.0,1.7266,-56.52,61.74,0,move_backward,-0.02,0,alive,bridging
256,45,0.3165,46.0,1.6831,-56.52,61.74,0,turn_left,-0.02,0,alive,bridging
256,46,0.2061,46.0,1.6088,-66.96,61.74,0,turn_left,-0.02,0,alive,bridging
256,47,0.2061,46.0,1.6088,-84.96,61.74,0,place_block,-0.02,0,alive,bridging
256,48,0.2061,46.0,1.6088,-84.96,61.74,0,place_block,-0.02,0,alive,bridging
256,49,0.2061,46.0,1.6088,-75.96,61.74,0,turn_right,-0.02,0,alive,bridging
256,50,0.2061,46.0,1.6088,-56.52,61.74,0,move_forward,-0.02,0,alive,bridging
256,51,0.2594,46.0,1.6473,-56.52,61.74,0,place_block,-0.02,0,alive,bridging
256,52,0.3029,46.0,1.6761,-56.52,43.74,0,look_up,-0.02,0,alive,bridging
256,53,0.3408,46.0,1.6636,-56.52,25.74,0,strafe_left,-0.02,0,alive,bridging
256,54,0.3635,46.0,1.6293,-56.52,34.74,0,look_down,-0.02,0,alive,bridging
256,55,0.3635,46.0,1.6293,-65.52,52.74,0,turn_left,-0.02,0,alive,bridging
256,56,0.3635,46.0,1.6293,-84.96,52.74,0,look_down,-0.02,0,alive,bridging
256,57,0.3635,46.0,1.6293,-84.96,52.74,0,move_forward,-0.02,0,alive,bridging
256,58,0.4476,46.0,1.6229,-84.96,52.74,0,no_op,-0.02,0,alive,bridging
256,59,0.4995,46.0,1.6244,-84.96,52.74,0,sneak_down,-0.02,0,alive,bridging
256,60,0.4995,46.0,1.6244,-84.96,61.74,0,look_down,-0.02,0,alive,bridging
256,61,0.528,46.0,1.5953,-84.96,79.74,0,strafe_left,-0.02,0,alive,bridging
256,62,0.529,46.0,1.5544,-84.96,88.74,0,look_down,-0.02,0,alive,bridging
256,63,0.529,46.0,1.5544,-84.96,90.0,0,strafe_right,-0.02,0,alive,bridging
256,64,0.5257,46.0,1.5948,-84.96,90.0,0,place_block,-0.02,0,alive,bridging
256,65,0.5257,46.0,1.5948,-93.96,90.0,0,turn_left,-0.02,0,alive,bridging
256,66,0.5257,46.0,1.5948,-113.4,90.0,0,look_down,-0.02,0,alive,bridging
256,67,0.5257,46.0,1.5948,-113.4,90.0,0,look_down,-0.02,0,alive,bridging
256,68,0.5257,46.0,1.5948,-113.4,90.0,0,sneak_down,-0.02,0,alive,bridging
256,69,0.5257,46.0,1.5948,-113.4,90.0,0,no_op,-0.02,0,alive,bridging
256,70,0.5254,46.0,1.6246,-104.4,90.0,0,turn_right,-0.02,0,alive,bridging
256,71,0.5254,46.0,1.6246,-86.58,90.0,0,move_backward,-0.02,0,alive,bridging
256,72,0.3937,46.0,1.59,-86.58,90.0,0,strafe_left,-0.02,0,alive,bridging
256,73,0.3277,46.0,1.546,-86.58,90.0,0,move_forward,-0.02,0,alive,bridging
256,74,0.3566,46.0,1.5338,-86.58,90.0,0,turn_right,-0.02,0,alive,bridging
256,75,0.4006,46.0,1.5347,-86.58,90.0,0,sneak_down,-0.02,0,alive,bridging
256,76,0.4006,46.0,1.5347,-77.76,90.0,0,turn_right,-0.02,0,alive,bridging
256,77,0.4006,46.0,1.5347,-59.76,90.0,0,place_block,-0.02,0,alive,bridging
256,78,0.4006,46.0,1.5347,-59.76,90.0,0,no_op,-0.02,0,alive,bridging
256,79,0.4006,46.0,1.5347,-59.76,90.0,0,sneak_down,-0.02,0,alive,bridging
256,80,0.4006,46.0,1.5347,-49.32,90.0,0,turn_right,-0.02,0,alive,bridging
256,81,0.423,46.0,1.5348,-31.32,90.0,0,place_block,-0.02,0,alive,bridging
256,82,0.423,46.0,1.5348,-31.32,90.0,0,move_backward,-0.02,0,alive,bridging
256,83,0.3989,46.0,1.4952,-31.32,90.0,0,move_forward,-0.02,0,alive,bridging
256,84,0.3769,46.0,1.459,-31.32,90.0,0,sneak_down,-0.02,0,alive,bridging
256,85,0.3955,46.0,1.4951,-31.32,90.0,0,look_down,-0.02,0,alive,bridging
256,86,0.3955,46.0,1.4951,-40.5,90.0,0,turn_left,-0.02,0,alive,bridging
256,87,0.3955,46.0,1.4951,-59.94,90.0,0,sneak_down,-0.02,0,alive,bridging
256,88,0.3955,46.0,1.4951,-68.94,90.0,0,turn_left,-0.02,0,alive,bridging
256,89,0.3955,46.0,1.4951,-86.94,90.0,0,move_backward,-0.02,0,alive,bridging
256,90,0.3602,46.0,1.5169,-86.94,90.0,0,move_forward,-4.9873,1,mission_ended,bridging
257,1,0.5,46.0,1.5,-12.06,70.0,0,turn_left,-0.01,0,alive,bridging
257,2,0.5,46.0,1.5,-32.94,70.0,0,move_forward,-0.01,0,alive,bridging
257,3,0.5915,46.0,1.6412,-32.94,70.0,0,move_forward,0.0324,0,alive,bridging
257,4,0.8286,46.0,2.0072,-32.94,70.0,0,turn_left,1.0998,0,alive,bridging
257,5,1.0643,46.0,2.1908,-32.94,70.0,0,strafe_left,0.0451,0,alive,bridging
257,6,1.4506,45.9216,1.9984,-32.94,70.0,0,move_backward,-0.01,0,alive,bridging
257,7,1.5351,45.2315,1.8585,-32.94,70.0,0,place_block,-0.01,0,alive,bridging
257,8,1.565,43.8904,1.7005,-22.68,70.0,0,turn_right,-0.01,0,alive,bridging
257,9,1.5788,42.6537,1.6137,-3.06,70.0,0,look_up,-5.0,1,fell,bridging
258,1,0.5,46.0,1.5,-10.62,70.0,0,turn_left,-0.01,0,alive,bridging
258,2,0.5,46.0,1.5,-31.68,70.0,0,move_forward,-0.01,0,alive,bridging
258,3,0.5884,46.0,1.6432,-31.68,70.0,0,sneak_down,0.0429,0,alive,bridging
258,4,0.6707,46.0,1.7767,-31.68,70.0,0,turn_left,0.04,0,alive,bridging
258,5,0.6878,46.0,1.8032,-52.56,70.0,0,place_block,0.008,0,alive,bridging
258,6,0.6878,46.0,1.8032,-41.94,70.0,0,turn_right,0.0,0,alive,bridging
258,7,0.6878,46.0,1.8032,-20.88,70.0,0,no_op,0.0,0,alive,bridging
258,8,0.6878,46.0,1.8032,-20.88,70.0,0,look_down,0.0,0,alive,bridging
258,9,0.6878,46.0,1.8032,-20.88,90.0,0,sneak_down,0.0,0,alive,bridging
258,10,0.6878,46.0,1.8032,-20.88,90.0,0,move_backward,0.0,0,alive,bridging
258,11,0.6392,46.0,1.7445,-20.88,90.0,0,strafe_right,0.0,0,alive,bridging
258,12,0.571,46.0,1.7022,-20.88,90.0,0,move_forward,0.0,0,alive,bridging
258,13,0.5843,46.0,1.7505,-20.88,90.0,0,sneak_down,0.0,0,alive,bridging
258,14,0.6004,46.0,1.7926,-20.88,90.0,0,move_forward,0.0,0,alive,bridging
258,15,0.6463,46.0,1.9131,-20.88,90.0,0,move_forward,0.033,0,alive,bridging
258,16,0.7025,46.0,2.0603,-20.88,90.0,0,place_block,1.0392,0,alive,bridging
258,17,0.7296,46.0,2.1313,-20.88,90.0,0,look_down,0.0163,0,alive,bridging
258,18,0.7405,46.0,2.16,-20.88,90.0,0,sneak_down,0.0036,0,alive,bridging
258,19,0.7405,46.0,2.16,-20.88,90.0,0,sneak_down,-0.005,0,alive,bridging
258,20,0.7405,46.0,2.16,-29.7,90.0,0,turn_left,-0.005,0,alive,bridging
258,21,0.7405,46.0,2.16,-49.14,90.0,0,look_up,-0.005,0,alive,bridging
258,22,0.7405,46.0,2.16,-49.14,90.0,0,place_block,-0.005,0,alive,bridging
258,23,0.7405,46.0,2.16,-49.14,90.0,0,no_op,-0.005,0,alive,bridging
258,24,0.7405,46.0,2.16,-38.52,90.0,0,turn_right,-0.005,0,alive,bridging
258,25,0.7405,46.0,2.1686,-19.08,90.0,0,place_block,-0.0024,0,alive,bridging
258,26,0.7405,46.0,2.1686,-19.08,90.0,0,no_op,-0.005,0,alive,bridging
258,27,0.7405,46.0,2.1686,-28.08,90.0,0,turn_left,-0.005,0,alive,bridging
258,28,0.7405,46.0,2.1686,-47.7,90.0,0,place_block,-0.005,0,alive,bridging
258,29,0.7405,46.0,2.1686,-47.7,90.0,0,sneak_down,-0.005,0,alive,bridging
258,30,0.7405,46.0,2.1686,-47.7,90.0,0,move_forward,-0.005,0,alive,bridging
258,31,0.7994,46.0,2.2221,-47.7,90.0,0,place_block,0.0111,0,alive,bridging
258,32,0.8379,46.0,2.2572,-47.7,90.0,0,move_forward,0.0055,0,alive,bridging
258,33,0.933,46.0,2.291,-47.7,90.0,0,turn_right,0.0052,0,alive,bridging
258,34,0.9772,46.0,2.291,-47.7,90.0,0,place_block,-0.005,0,alive,bridging
258,35,0.9772,46.0,2.291,-47.7,90.0,0,place_block,-0.005,0,alive,bridging
258,36,0.9772,46.0,2.291,-47.7,90.0,0,turn_right,-0.005,0,alive,bridging
258,37,0.9772,46.0,2.291,-47.7,90.0,0,strafe_right,-0.005,0,alive,bridging
258,38,0.9455,46.0,2.2969,-47.7,90.0,0,turn_left,-0.0032,0,alive,bridging
258,39,0.9455,46.0,2.2969,-47.7,80.82,0,look_up,-0.005,0,alive,bridging
258,40,0.9455,46.0,2.2969,-65.7,61.56,0,turn_left,-0.005,0,alive,bridging
258,41,0.9455,46.0,2.2969,-85.5,61.56,0,place_block,-0.005,0,alive,bridging
258,42,0.9455,46.0,2.2969,-85.5,61.56,0,move_backward,-0.005,0,alive,bridging
258,43,0.9064,46.0,2.2946,-76.5,61.56,0,turn_right,-0.005,0,alive,bridging
258,44,0.8691,46.0,2.2908,-57.24,61.56,0,move_backward,-0.005,0,alive,bridging
258,45,0.7861,46.0,2.2461,-57.24,61.56,0,place_block,-0.005,0,alive,bridging
258,46,0.7278,46.0,2.2096,-57.24,52.56,0,look_up,-0.005,0,alive,bridging
258,47,0.7278,46.0,2.2096,-57.24,44.64,0,look_down,-0.005,0,alive,bridging
258,48,0.7278,46.0,2.2096,-57.24,62.64,0,move_forward,-0.005,0,alive,bridging
258,49,0.7684,46.0,2.2731,-57.24,62.64,0,strafe_right,-0.005,0,alive,bridging
258,50,0.79,46.0,2.2988,-57.24,62.64,0,move_backward,-0.0044,0,alive,bridging
258,51,0.7382,46.0,2.2692,-57.24,62.64,0,place_block,-0.005,0,alive,bridging
258,52,0.6957,46.0,2.2435,-57.24,62.64,0,sneak_down,-0.005,0,alive,bridging
258,53,0.6957,46.0,2.2435,-57.24,62.64,0,move_backward,-0.005,0,alive,bridging
258,54,0.6235,46.0,2.1647,-57.24,62.64,0,strafe_left,-0.005,0,alive,bridging
258,55,0.5948,46.0,2.0869,-57.24,62.64,0,place_block,-0.005,0,alive,bridging
258,56,0.5948,46.0,2.0869,-57.24,62.64,0,turn_right,-0.005,0,alive,bridging
258,57,0.5948,46.0,2.0869,-57.24,62.64,0,sneak_down,-0.005,0,alive,bridging
258,58,0.5948,46.0,2.0869,-57.24,62.64,0,move_backward,-0.005,0,alive,bridging
258,59,0.524,46.0,2.0311,-57.24,62.64,0,place_block,-0.005,0,alive,bridging
258,60,0.4802,46.0,2.0029,-57.24,62.64,0,place_block,-0.005,0,alive,bridging
258,61,0.4802,46.0,2.0029,-57.24,62.64,0,place_block,-0.005,0,alive,bridging
258,62,0.4802,46.0,2.0029,-57.24,62.64,0,move_forward,-0.005,0,alive,bridging
258,63,0.5252,46.0,2.0342,-57.24,62.64,0,move_backward,-0.005,0,alive,bridging
258,64,0.5588,46.0,2.0558,-57.24,62.64,0,sneak_down,-0.005,0,alive,bridging
258,65,0.4914,46.0,2.0182,-57.24,62.64,0,move_backward,-0.005,0,alive,bridging
258,66,0.4079,46.0,1.965,-57.24,53.46,0,look_up,-0.02,0,alive,bridging
258,67,0.3394,46.0,1.9209,-57.24,35.46,0,move_backward,-0.02,0,alive,bridging
258,68,0.2479,46.0,1.8621,-57.24,35.46,0,turn_left,-0.02,0,alive,bridging
258,69,0.1838,46.0,1.8208,-57.24,35.46,0,turn_right,-0.02,0,alive,bridging
258,70,0.1838,46.0,1.8208,-57.24,35.46,0,sneak_down,-0.02,0,alive,bridging
258,71,0.1565,46.0,1.8408,-57.24,35.46,0,strafe_right,-0.02,0,alive,bridging
258,72,0.1343,46.0,1.8754,-48.24,35.46,0,turn_right,-0.02,0,alive,bridging
258,73,0.1343,46.0,1.8754,-30.24,35.46,0,move_forward,-0.02,0,alive,bridging
258,74,0.1718,46.0,1.954,-48.24,35.46,0,turn_left,-0.02,0,alive,bridging
258,75,0.2064,46.0,1.9922,-66.24,35.46,0,move_backward,-0.02,0,alive,bridging
258,76,0.1495,46.0,1.9786,-66.24,35.46,0,move_backward,-0.02,0,alive,bridging
258,77,0.0107,46.0,1.919,-66.24,35.46,0,move_backward,-0.02,0,alive,bridging
258,78,-0.1503,46.0,1.8483,-66.24,25.92,0,look_up,-0.02,0,alive,bridging
258,79,-0.2242,46.0,1.8158,-75.24,8.46,0,turn_left,-0.02,0,alive,bridging
258,80,-0.2542,46.0,1.8033,-93.24,8.46,0,sneak_down,-0.02,0,alive,bridging
